"","x"
"35792","no"
"35793","no"
"35794","yes"
"35795","no"
"35796","no"
"35797","no"
"35798","no"
"35799","no"
"35800","yes"
"35801","no"
"35802","no"
"35803","no"
"35804","no"
"35805","no"
"35806","no"
"35807","no"
"35808","yes"
"35809","no"
"35810","no"
"35811","no"
"35812","no"
"35813","no"
"35814","no"
"35815","no"
"35816","no"
"35817","yes"
"35818","no"
"35819","no"
"35820","no"
"35821","yes"
"35822","no"
"35823","no"
"35824","no"
"35825","no"
"35826","no"
"35827","no"
"35828","yes"
"35829","no"
"35830","no"
"35831","no"
"35832","yes"
"35833","no"
"35834","no"
"35835","no"
"35836","no"
"35837","no"
"35838","no"
"35839","no"
"35840","no"
"35841","no"
"35842","no"
"35843","no"
"35844","no"
"35845","no"
"35846","no"
"35847","no"
"35848","no"
"35849","no"
"35850","no"
"35851","no"
"35852","no"
"35853","no"
"35854","no"
"35855","no"
"35856","no"
"35857","no"
"35858","no"
"35859","no"
"35860","no"
"35861","no"
"35862","no"
"35863","yes"
"35864","yes"
"35865","no"
"35866","yes"
"35867","no"
"35868","no"
"35869","yes"
"35870","no"
"35871","yes"
"35872","yes"
"35873","no"
"35874","no"
"35875","no"
"35876","no"
"35877","no"
"35878","no"
"35879","no"
"35880","no"
"35881","no"
"35882","no"
"35883","no"
"35884","no"
"35885","no"
"35886","no"
"35887","no"
"35888","no"
"35889","no"
"35890","no"
"35891","no"
"35892","no"
"35893","no"
"35894","no"
"35895","no"
"35896","no"
"35897","no"
"35898","no"
"35899","no"
"35900","no"
"35901","no"
"35902","no"
"35903","no"
"35904","no"
"35905","no"
"35906","no"
"35907","no"
"35908","no"
"35909","no"
"35910","no"
"35911","no"
"35912","no"
"35913","yes"
"35914","no"
"35915","no"
"35916","no"
"35917","yes"
"35918","no"
"35919","no"
"35920","no"
"35921","no"
"35922","no"
"35923","no"
"35924","no"
"35925","no"
"35926","no"
"35927","no"
"35928","no"
"35929","no"
"35930","no"
"35931","no"
"35932","no"
"35933","no"
"35934","no"
"35935","no"
"35936","no"
"35937","no"
"35938","no"
"35939","no"
"35940","no"
"35941","no"
"35942","no"
"35943","no"
"35944","no"
"35945","no"
"35946","no"
"35947","no"
"35948","no"
"35949","no"
"35950","no"
"35951","no"
"35952","yes"
"35953","no"
"35954","no"
"35955","yes"
"35956","no"
"35957","no"
"35958","no"
"35959","no"
"35960","no"
"35961","no"
"35962","no"
"35963","yes"
"35964","no"
"35965","no"
"35966","no"
"35967","no"
"35968","no"
"35969","no"
"35970","no"
"35971","no"
"35972","no"
"35973","no"
"35974","no"
"35975","no"
"35976","no"
"35977","no"
"35978","no"
"35979","no"
"35980","no"
"35981","yes"
"35982","no"
"35983","no"
"35984","no"
"35985","no"
"35986","no"
"35987","no"
"35988","no"
"35989","no"
"35990","no"
"35991","no"
"35992","no"
"35993","yes"
"35994","no"
"35995","no"
"35996","no"
"35997","no"
"35998","no"
"35999","yes"
"36000","no"
"36001","no"
"36002","no"
"36003","no"
"36004","no"
"36005","no"
"36006","no"
"36007","no"
"36008","no"
"36009","no"
"36010","no"
"36011","no"
"36012","no"
"36013","no"
"36014","no"
"36015","no"
"36016","no"
"36017","no"
"36018","no"
"36019","yes"
"36020","no"
"36021","yes"
"36022","no"
"36023","no"
"36024","no"
"36025","no"
"36026","no"
"36027","yes"
"36028","no"
"36029","no"
"36030","yes"
"36031","no"
"36032","no"
"36033","no"
"36034","no"
"36035","no"
"36036","no"
"36037","no"
"36038","no"
"36039","no"
"36040","yes"
"36041","no"
"36042","no"
"36043","yes"
"36044","no"
"36045","no"
"36046","no"
"36047","no"
"36048","no"
"36049","no"
"36050","no"
"36051","no"
"36052","no"
"36053","no"
"36054","no"
"36055","no"
"36056","no"
"36057","no"
"36058","no"
"36059","no"
"36060","no"
"36061","no"
"36062","no"
"36063","no"
"36064","no"
"36065","no"
"36066","no"
"36067","no"
"36068","no"
"36069","no"
"36070","yes"
"36071","yes"
"36072","no"
"36073","no"
"36074","no"
"36075","no"
"36076","no"
"36077","no"
"36078","no"
"36079","no"
"36080","no"
"36081","no"
"36082","no"
"36083","no"
"36084","no"
"36085","no"
"36086","no"
"36087","no"
"36088","no"
"36089","no"
"36090","no"
"36091","no"
"36092","no"
"36093","no"
"36094","no"
"36095","no"
"36096","no"
"36097","no"
"36098","no"
"36099","no"
"36100","no"
"36101","no"
"36102","yes"
"36103","no"
"36104","no"
"36105","no"
"36106","no"
"36107","yes"
"36108","no"
"36109","no"
"36110","no"
"36111","no"
"36112","no"
"36113","no"
"36114","no"
"36115","yes"
"36116","no"
"36117","no"
"36118","yes"
"36119","no"
"36120","no"
"36121","no"
"36122","no"
"36123","no"
"36124","no"
"36125","no"
"36126","no"
"36127","no"
"36128","no"
"36129","yes"
"36130","no"
"36131","no"
"36132","no"
"36133","no"
"36134","no"
"36135","no"
"36136","no"
"36137","yes"
"36138","no"
"36139","no"
"36140","no"
"36141","no"
"36142","no"
"36143","no"
"36144","no"
"36145","no"
"36146","no"
"36147","no"
"36148","no"
"36149","no"
"36150","no"
"36151","no"
"36152","no"
"36153","no"
"36154","no"
"36155","no"
"36156","no"
"36157","no"
"36158","yes"
"36159","no"
"36160","no"
"36161","no"
"36162","no"
"36163","no"
"36164","no"
"36165","no"
"36166","no"
"36167","no"
"36168","no"
"36169","yes"
"36170","no"
"36171","yes"
"36172","no"
"36173","yes"
"36174","no"
"36175","no"
"36176","no"
"36177","yes"
"36178","yes"
"36179","no"
"36180","no"
"36181","no"
"36182","no"
"36183","no"
"36184","no"
"36185","no"
"36186","no"
"36187","no"
"36188","no"
"36189","no"
"36190","no"
"36191","no"
"36192","no"
"36193","no"
"36194","no"
"36195","no"
"36196","yes"
"36197","no"
"36198","no"
"36199","no"
"36200","no"
"36201","no"
"36202","no"
"36203","no"
"36204","no"
"36205","no"
"36206","no"
"36207","no"
"36208","no"
"36209","no"
"36210","no"
"36211","no"
"36212","no"
"36213","no"
"36214","no"
"36215","no"
"36216","no"
"36217","no"
"36218","no"
"36219","no"
"36220","no"
"36221","no"
"36222","no"
"36223","no"
"36224","no"
"36225","no"
"36226","no"
"36227","no"
"36228","no"
"36229","no"
"36230","no"
"36231","no"
"36232","no"
"36233","no"
"36234","no"
"36235","no"
"36236","no"
"36237","no"
"36238","no"
"36239","no"
"36240","no"
"36241","no"
"36242","no"
"36243","no"
"36244","no"
"36245","no"
"36246","no"
"36247","no"
"36248","no"
"36249","no"
"36250","no"
"36251","no"
"36252","no"
"36253","no"
"36254","no"
"36255","yes"
"36256","no"
"36257","no"
"36258","no"
"36259","yes"
"36260","no"
"36261","no"
"36262","yes"
"36263","no"
"36264","no"
"36265","no"
"36266","no"
"36267","yes"
"36268","no"
"36269","no"
"36270","no"
"36271","no"
"36272","no"
"36273","no"
"36274","no"
"36275","no"
"36276","no"
"36277","no"
"36278","no"
"36279","no"
"36280","no"
"36281","no"
"36282","no"
"36283","no"
"36284","no"
"36285","no"
"36286","yes"
"36287","no"
"36288","no"
"36289","no"
"36290","no"
"36291","no"
"36292","no"
"36293","no"
"36294","no"
"36295","no"
"36296","no"
"36297","yes"
"36298","no"
"36299","no"
"36300","no"
"36301","no"
"36302","no"
"36303","no"
"36304","no"
"36305","no"
"36306","no"
"36307","no"
"36308","no"
"36309","no"
"36310","no"
"36311","no"
"36312","no"
"36313","no"
"36314","no"
"36315","no"
"36316","no"
"36317","no"
"36318","no"
"36319","no"
"36320","no"
"36321","no"
"36322","no"
"36323","no"
"36324","no"
"36325","no"
"36326","no"
"36327","no"
"36328","no"
"36329","no"
"36330","no"
"36331","no"
"36332","no"
"36333","no"
"36334","no"
"36335","no"
"36336","no"
"36337","no"
"36338","yes"
"36339","no"
"36340","no"
"36341","no"
"36342","no"
"36343","yes"
"36344","no"
"36345","no"
"36346","no"
"36347","no"
"36348","no"
"36349","no"
"36350","no"
"36351","no"
"36352","no"
"36353","no"
"36354","no"
"36355","yes"
"36356","no"
"36357","no"
"36358","no"
"36359","yes"
"36360","no"
"36361","yes"
"36362","no"
"36363","no"
"36364","no"
"36365","no"
"36366","no"
"36367","no"
"36368","no"
"36369","no"
"36370","yes"
"36371","no"
"36372","no"
"36373","yes"
"36374","no"
"36375","no"
"36376","no"
"36377","no"
"36378","no"
"36379","no"
"36380","no"
"36381","no"
"36382","no"
"36383","no"
"36384","no"
"36385","no"
"36386","no"
"36387","no"
"36388","no"
"36389","no"
"36390","no"
"36391","no"
"36392","no"
"36393","no"
"36394","yes"
"36395","no"
"36396","yes"
"36397","no"
"36398","no"
"36399","yes"
"36400","no"
"36401","no"
"36402","no"
"36403","no"
"36404","yes"
"36405","no"
"36406","no"
"36407","no"
"36408","no"
"36409","no"
"36410","yes"
"36411","yes"
"36412","no"
"36413","no"
"36414","no"
"36415","no"
"36416","no"
"36417","no"
"36418","no"
"36419","no"
"36420","no"
"36421","no"
"36422","no"
"36423","yes"
"36424","no"
"36425","no"
"36426","yes"
"36427","no"
"36428","no"
"36429","no"
"36430","no"
"36431","no"
"36432","no"
"36433","yes"
"36434","no"
"36435","no"
"36436","no"
"36437","no"
"36438","no"
"36439","no"
"36440","no"
"36441","no"
"36442","no"
"36443","yes"
"36444","no"
"36445","no"
"36446","no"
"36447","no"
"36448","no"
"36449","no"
"36450","yes"
"36451","no"
"36452","no"
"36453","no"
"36454","no"
"36455","no"
"36456","no"
"36457","no"
"36458","no"
"36459","yes"
"36460","no"
"36461","no"
"36462","no"
"36463","yes"
"36464","no"
"36465","no"
"36466","no"
"36467","yes"
"36468","no"
"36469","no"
"36470","no"
"36471","yes"
"36472","no"
"36473","no"
"36474","no"
"36475","no"
"36476","no"
"36477","no"
"36478","no"
"36479","no"
"36480","no"
"36481","no"
"36482","no"
"36483","no"
"36484","no"
"36485","no"
"36486","no"
"36487","yes"
"36488","no"
"36489","no"
"36490","no"
"36491","no"
"36492","no"
"36493","no"
"36494","no"
"36495","no"
"36496","no"
"36497","no"
"36498","no"
"36499","yes"
"36500","no"
"36501","no"
"36502","no"
"36503","no"
"36504","no"
"36505","no"
"36506","no"
"36507","yes"
"36508","no"
"36509","no"
"36510","yes"
"36511","no"
"36512","no"
"36513","no"
"36514","no"
"36515","no"
"36516","no"
"36517","no"
"36518","no"
"36519","no"
"36520","no"
"36521","no"
"36522","no"
"36523","yes"
"36524","no"
"36525","no"
"36526","no"
"36527","yes"
"36528","no"
"36529","no"
"36530","no"
"36531","no"
"36532","yes"
"36533","no"
"36534","no"
"36535","no"
"36536","no"
"36537","no"
"36538","no"
"36539","no"
"36540","no"
"36541","no"
"36542","no"
"36543","no"
"36544","yes"
"36545","no"
"36546","no"
"36547","no"
"36548","no"
"36549","no"
"36550","no"
"36551","no"
"36552","no"
"36553","yes"
"36554","no"
"36555","no"
"36556","no"
"36557","no"
"36558","no"
"36559","no"
"36560","no"
"36561","no"
"36562","no"
"36563","no"
"36564","no"
"36565","no"
"36566","no"
"36567","no"
"36568","no"
"36569","no"
"36570","no"
"36571","no"
"36572","no"
"36573","no"
"36574","no"
"36575","no"
"36576","no"
"36577","no"
"36578","no"
"36579","no"
"36580","no"
"36581","no"
"36582","yes"
"36583","no"
"36584","no"
"36585","no"
"36586","no"
"36587","no"
"36588","no"
"36589","no"
"36590","yes"
"36591","no"
"36592","no"
"36593","no"
"36594","no"
"36595","no"
"36596","no"
"36597","no"
"36598","no"
"36599","no"
"36600","no"
"36601","yes"
"36602","no"
"36603","no"
"36604","no"
"36605","no"
"36606","no"
"36607","no"
"36608","no"
"36609","no"
"36610","no"
"36611","no"
"36612","yes"
"36613","no"
"36614","no"
"36615","no"
"36616","no"
"36617","no"
"36618","no"
"36619","no"
"36620","no"
"36621","no"
"36622","no"
"36623","no"
"36624","no"
"36625","yes"
"36626","no"
"36627","no"
"36628","no"
"36629","no"
"36630","no"
"36631","no"
"36632","no"
"36633","no"
"36634","no"
"36635","no"
"36636","no"
"36637","no"
"36638","no"
"36639","no"
"36640","no"
"36641","no"
"36642","no"
"36643","no"
"36644","no"
"36645","yes"
"36646","no"
"36647","no"
"36648","no"
"36649","no"
"36650","no"
"36651","no"
"36652","no"
"36653","no"
"36654","no"
"36655","yes"
"36656","no"
"36657","no"
"36658","no"
"36659","no"
"36660","no"
"36661","no"
"36662","no"
"36663","no"
"36664","yes"
"36665","no"
"36666","no"
"36667","no"
"36668","no"
"36669","no"
"36670","no"
"36671","no"
"36672","no"
"36673","no"
"36674","no"
"36675","no"
"36676","no"
"36677","no"
"36678","no"
"36679","no"
"36680","no"
"36681","no"
"36682","yes"
"36683","no"
"36684","no"
"36685","yes"
"36686","no"
"36687","no"
"36688","no"
"36689","no"
"36690","no"
"36691","no"
"36692","no"
"36693","no"
"36694","yes"
"36695","no"
"36696","no"
"36697","no"
"36698","no"
"36699","no"
"36700","no"
"36701","no"
"36702","no"
"36703","no"
"36704","no"
"36705","no"
"36706","no"
"36707","no"
"36708","yes"
"36709","no"
"36710","yes"
"36711","no"
"36712","no"
"36713","no"
"36714","no"
"36715","no"
"36716","no"
"36717","no"
"36718","no"
"36719","yes"
"36720","no"
"36721","no"
"36722","no"
"36723","no"
"36724","no"
"36725","no"
"36726","no"
"36727","no"
"36728","no"
"36729","no"
"36730","no"
"36731","yes"
"36732","no"
"36733","yes"
"36734","no"
"36735","no"
"36736","no"
"36737","no"
"36738","no"
"36739","no"
"36740","no"
"36741","no"
"36742","no"
"36743","no"
"36744","no"
"36745","no"
"36746","no"
"36747","no"
"36748","no"
"36749","no"
"36750","no"
"36751","no"
"36752","no"
"36753","no"
"36754","no"
"36755","no"
"36756","no"
"36757","no"
"36758","no"
"36759","no"
"36760","no"
"36761","no"
"36762","no"
"36763","no"
"36764","no"
"36765","no"
"36766","no"
"36767","no"
"36768","no"
"36769","no"
"36770","no"
"36771","no"
"36772","no"
"36773","no"
"36774","no"
"36775","no"
"36776","no"
"36777","no"
"36778","no"
"36779","no"
"36780","no"
"36781","no"
"36782","no"
"36783","no"
"36784","no"
"36785","no"
"36786","no"
"36787","no"
"36788","no"
"36789","no"
"36790","no"
"36791","no"
"36792","no"
"36793","no"
"36794","no"
"36795","no"
"36796","no"
"36797","no"
"36798","yes"
"36799","no"
"36800","no"
"36801","no"
"36802","no"
"36803","no"
"36804","no"
"36805","no"
"36806","no"
"36807","no"
"36808","no"
"36809","no"
"36810","no"
"36811","no"
"36812","no"
"36813","no"
"36814","no"
"36815","no"
"36816","no"
"36817","no"
"36818","no"
"36819","no"
"36820","yes"
"36821","no"
"36822","no"
"36823","no"
"36824","no"
"36825","no"
"36826","yes"
"36827","yes"
"36828","no"
"36829","no"
"36830","no"
"36831","no"
"36832","yes"
"36833","no"
"36834","no"
"36835","no"
"36836","no"
"36837","no"
"36838","no"
"36839","no"
"36840","no"
"36841","no"
"36842","no"
"36843","no"
"36844","no"
"36845","no"
"36846","no"
"36847","yes"
"36848","no"
"36849","no"
"36850","no"
"36851","no"
"36852","no"
"36853","no"
"36854","no"
"36855","no"
"36856","no"
"36857","no"
"36858","no"
"36859","no"
"36860","no"
"36861","no"
"36862","yes"
"36863","no"
"36864","no"
"36865","no"
"36866","no"
"36867","no"
"36868","no"
"36869","no"
"36870","no"
"36871","no"
"36872","no"
"36873","no"
"36874","no"
"36875","yes"
"36876","no"
"36877","yes"
"36878","yes"
"36879","no"
"36880","no"
"36881","no"
"36882","no"
"36883","no"
"36884","no"
"36885","no"
"36886","no"
"36887","no"
"36888","no"
"36889","no"
"36890","no"
"36891","no"
"36892","no"
"36893","no"
"36894","no"
"36895","yes"
"36896","no"
"36897","no"
"36898","no"
"36899","yes"
"36900","no"
"36901","no"
"36902","no"
"36903","no"
"36904","no"
"36905","no"
"36906","no"
"36907","no"
"36908","no"
"36909","no"
"36910","no"
"36911","no"
"36912","no"
"36913","no"
"36914","no"
"36915","no"
"36916","yes"
"36917","no"
"36918","no"
"36919","no"
"36920","no"
"36921","no"
"36922","no"
"36923","yes"
"36924","no"
"36925","no"
"36926","no"
"36927","no"
"36928","no"
"36929","no"
"36930","no"
"36931","no"
"36932","no"
"36933","no"
"36934","no"
"36935","no"
"36936","no"
"36937","no"
"36938","no"
"36939","no"
"36940","yes"
"36941","no"
"36942","no"
"36943","no"
"36944","yes"
"36945","no"
"36946","no"
"36947","no"
"36948","no"
"36949","no"
"36950","no"
"36951","no"
"36952","no"
"36953","no"
"36954","yes"
"36955","no"
"36956","no"
"36957","no"
"36958","yes"
"36959","no"
"36960","no"
"36961","yes"
"36962","no"
"36963","no"
"36964","no"
"36965","no"
"36966","no"
"36967","no"
"36968","no"
"36969","no"
"36970","yes"
"36971","no"
"36972","no"
"36973","no"
"36974","yes"
"36975","no"
"36976","no"
"36977","no"
"36978","no"
"36979","no"
"36980","no"
"36981","no"
"36982","no"
"36983","no"
"36984","no"
"36985","no"
"36986","no"
"36987","no"
"36988","yes"
"36989","yes"
"36990","no"
"36991","no"
"36992","no"
"36993","yes"
"36994","no"
"36995","yes"
"36996","no"
"36997","no"
"36998","no"
"36999","no"
"37000","no"
"37001","no"
"37002","yes"
"37003","no"
"37004","yes"
"37005","no"
"37006","yes"
"37007","no"
"37008","no"
"37009","yes"
"37010","no"
"37011","no"
"37012","no"
"37013","no"
"37014","no"
"37015","no"
"37016","no"
"37017","no"
"37018","yes"
"37019","no"
"37020","no"
"37021","no"
"37022","no"
"37023","no"
"37024","no"
"37025","no"
"37026","no"
"37027","no"
"37028","no"
"37029","no"
"37030","no"
"37031","no"
"37032","no"
"37033","no"
"37034","no"
"37035","yes"
"37036","yes"
"37037","no"
"37038","no"
"37039","no"
"37040","no"
"37041","no"
"37042","no"
"37043","no"
"37044","yes"
"37045","no"
"37046","no"
"37047","yes"
"37048","no"
"37049","no"
"37050","no"
"37051","no"
"37052","no"
"37053","no"
"37054","no"
"37055","no"
"37056","no"
"37057","no"
"37058","no"
"37059","no"
"37060","no"
"37061","no"
"37062","no"
"37063","no"
"37064","no"
"37065","no"
"37066","no"
"37067","no"
"37068","no"
"37069","no"
"37070","no"
"37071","no"
"37072","yes"
"37073","no"
"37074","no"
"37075","yes"
"37076","no"
"37077","no"
"37078","no"
"37079","no"
"37080","yes"
"37081","no"
"37082","no"
"37083","no"
"37084","no"
"37085","no"
"37086","no"
"37087","no"
"37088","no"
"37089","yes"
"37090","no"
"37091","no"
"37092","no"
"37093","no"
"37094","no"
"37095","no"
"37096","no"
"37097","yes"
"37098","yes"
"37099","no"
"37100","no"
"37101","no"
"37102","no"
"37103","yes"
"37104","no"
"37105","no"
"37106","no"
"37107","no"
"37108","no"
"37109","no"
"37110","no"
"37111","no"
"37112","no"
"37113","no"
"37114","no"
"37115","yes"
"37116","no"
"37117","yes"
"37118","no"
"37119","no"
"37120","yes"
"37121","no"
"37122","no"
"37123","no"
"37124","no"
"37125","yes"
"37126","no"
"37127","no"
"37128","no"
"37129","no"
"37130","no"
"37131","no"
"37132","no"
"37133","no"
"37134","no"
"37135","no"
"37136","no"
"37137","no"
"37138","no"
"37139","no"
"37140","no"
"37141","no"
"37142","no"
"37143","no"
"37144","no"
"37145","no"
"37146","no"
"37147","no"
"37148","no"
"37149","yes"
"37150","no"
"37151","no"
"37152","no"
"37153","no"
"37154","yes"
"37155","yes"
"37156","no"
"37157","no"
"37158","no"
"37159","no"
"37160","no"
"37161","no"
"37162","no"
"37163","no"
"37164","no"
"37165","no"
"37166","no"
"37167","no"
"37168","no"
"37169","no"
"37170","no"
"37171","no"
"37172","no"
"37173","no"
"37174","no"
"37175","no"
"37176","yes"
"37177","no"
"37178","no"
"37179","no"
"37180","no"
"37181","no"
"37182","no"
"37183","no"
"37184","no"
"37185","no"
"37186","no"
"37187","yes"
"37188","no"
"37189","no"
"37190","no"
"37191","no"
"37192","no"
"37193","no"
"37194","yes"
"37195","no"
"37196","no"
"37197","no"
"37198","no"
"37199","no"
"37200","no"
"37201","yes"
"37202","no"
"37203","no"
"37204","no"
"37205","no"
"37206","no"
"37207","no"
"37208","yes"
"37209","no"
"37210","no"
"37211","no"
"37212","no"
"37213","no"
"37214","no"
"37215","no"
"37216","yes"
"37217","no"
"37218","no"
"37219","no"
"37220","no"
"37221","no"
"37222","no"
"37223","yes"
"37224","yes"
"37225","no"
"37226","no"
"37227","no"
"37228","no"
"37229","no"
"37230","no"
"37231","no"
"37232","no"
"37233","no"
"37234","no"
"37235","yes"
"37236","no"
"37237","no"
"37238","no"
"37239","no"
"37240","no"
"37241","no"
"37242","no"
"37243","no"
"37244","no"
"37245","no"
"37246","no"
"37247","no"
"37248","no"
"37249","yes"
"37250","no"
"37251","no"
"37252","no"
"37253","no"
"37254","yes"
"37255","no"
